localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Fernando de la Mora	Nueva Alborada Lodging House		9,6	Precio $ 129.607	+ $ 12.961 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Pieza con aire y baño en asunción centro	Apartamento entero, 1 dormitorio, 1 baño, 90m²	NA	Precio $ 155.670	+ $ 15.567 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	SOCRA Centro	Apartamento entero, 1 dormitorio, 1 baño, 24m²	8,0	Precio $ 107.067	+ $ 10.707 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Costera	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	9,7	Precio $ 156.571	+ $ 15.657 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 baño, 80m²	NA	Precio $ 95.797	+ $ 4.790 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	7,0	Precio $ 95.797	+ $ 9.580 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Posada de la Luna	2 camas en habitación compartida	9,2	Precio $ 56.351	Incluye impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Nomada Hostel		8,8	Precio $ 84.527	+ $ 8.453 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Nobile Suites Excelsior Asuncion		8,0	Precio original $ 238.929. Precio actual $ 191.143.	+ $ 19.114 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	TOTO´S HOUSE	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 70.439	+ $ 8.277 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	N4A2 - New, Nice, for Long and Short Stay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 64m²	10	Precio $ 117.950	+ $ 18.839 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	N1A1 - New, Nice, for Long and Short Stay	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 64m²	7,8	Precio $ 116.805	+ $ 18.724 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	N2A2 - New, Nice, for Long and Short Stay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 64m²	1,0	Precio $ 117.950	+ $ 18.839 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Amalfi		8,8	Precio $ 140.878	+ $ 14.088 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Ross Char Hotel		9,5	Precio $ 158.135	+ $ 15.814 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Premier Hill Suites Hotel		6,9	Precio original $ 172.570. Precio actual $ 112.170.	+ $ 11.217 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Dorada		NA	Precio $ 84.527	+ $ 9.333 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Crowne Plaza Asunción, an IHG Hotel		7,9	Precio $ 152.571	+ $ 15.257 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Golden Room		NA	Precio $ 61.986	+ $ 12.714 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Villa Floreal Hotel Boutique		9,0	Precio original $ 281.755. Precio actual $ 197.229.	+ $ 19.723 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Cecilia		8,4	Precio $ 157.880	+ $ 15.788 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Departamento equipado en Asunción	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 90m²	9,0	Precio $ 114.111	+ $ 11.411 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Edificio Columbia	Apartamento entero, 2 dormitorios, 2 baños, 100m²	NA	Precio $ 140.878	+ $ 14.088 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Isla Francia		8,6	Precio $ 47.898	+ $ 4.614 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Gran Hotel Parana		7,0	Precio $ 117.774	+ $ 11.777 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Giuseppe Suites Hotel		8,9	Precio $ 92.979	+ $ 9.298 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Sabe Center	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 65m²	9,6	Precio original $ 135.243. Precio actual $ 128.480.	+ $ 12.848 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Guarani Asuncion		8,4	Precio $ 249.663	+ $ 24.966 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Violeta Roga	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,0	Precio $ 98.614	+ $ 12.503 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Taguato B & B		9,6	Precio $ 93.684	+ $ 9.192 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Gran Hotel del Paraguay		9,0	Precio $ 270.344	+ $ 27.034 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Palmas del Sol		7,8	Precio $ 91.479	+ $ 9.148 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Andares del Agua		8,7	Precio $ 211.316	+ $ 21.132 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Asuncion Internacional Downtown Hotel		7,3	Precio $ 154.965	+ $ 15.497 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Palmaroga Hotel		9,2	Precio $ 230.409	+ $ 23.041 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Asuncion Palace		8,8	Precio original $ 162.855. Precio actual $ 138.426.	+ $ 13.843 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Residencia Leones de Castilla		8,8	Precio $ 98.614	+ $ 9.861 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Pequeño estudio moderno en el nuevo centro de Asunción MA001	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	9,5	Precio original $ 102.665. Precio actual $ 102.488.	+ $ 23.984 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Confortable Loft en Villa Morra MA002	Apartamento privado, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 38m²	7,4	Precio original $ 106.363. Precio actual $ 88.401.	+ $ 22.523 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Apartment in Asunción	Apartamento entero, 2 dormitorios, 2 baños, 80m²	NA	Precio $ 101.770	+ $ 10.177 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Pequeño chic loft con balcón y terraza MA003	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 47m²	8,6	Precio $ 107.948	+ $ 24.495 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Asuncion Rent Suites Centro	Estudio entero, 1 baño, 1 cocina, 42m²	8,8	Precio $ 111.917	+ $ 11.192 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Circo Hostel	Habitación compartida	7,3	Precio $ 73.256	+ $ 7.326 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Calidad/precio. Alto Nivel. Zona Recoleta.Shopping	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 48m²	NA	Precio $ 169.053	+ $ 16.905 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Moderno dpto con vista a la bahía de Asunción	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 97.713	+ $ 9.771 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Nemby	Acogedora casa de huéspedes con estacionamiento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 12m²	10	Precio $ 71.256	+ $ 14.251 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hub Hotel Asuncion		8,7	Precio $ 238.365	+ $ 23.836 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	La Mision Hotel Boutique		9,5	Precio $ 393.049	+ $ 39.305 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Joya Escondida en Villa Morra 1D001	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	NA	Precio $ 141.582	+ $ 33.159 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Boggiani		7,5	Precio original $ 132.425. Precio actual $ 119.182.	+ $ 11.918 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Pantanal Inn Hotel		7,9	Precio original $ 188.776. Precio actual $ 152.909.	+ $ 15.291 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Amplia casa en Asuncion	Casa o chalet entero, 4 dormitorios, 2 salas de estar, 4 baños	NA	Precio $ 901.617	+ $ 189.128 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Faro Norte Suites		8,6	Precio $ 183.141	+ $ 18.314 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	START Villa Morra Rent Apartments	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	9,0	Precio original $ 323.578. Precio actual $ 226.505.	+ $ 22.650 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Green House - POSADA		9,1	Precio $ 72.017	+ $ 7.202 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Five Hotel & Residences		8,3	Precio original $ 239.950. Precio actual $ 167.965.	+ $ 16.796 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	POSADA SHALOM		6,1	Precio $ 146.513	+ $ 14.651 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Posada del Cielo		8,3	Precio $ 183.141	+ $ 18.314 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Acogedor apartamento con balcón y parilla 1D002	Apartamento entero, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 64m²	8,2	Precio $ 134.714	+ $ 30.430 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	ApartHotel Maison Suisse		8,6	Precio original $ 136.510. Precio actual $ 109.208.	+ $ 10.921 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Encantador Apartamento en Villa Morra 1D004	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 64m²	8,5	Precio original $ 184.902. Precio actual $ 109.067.	+ $ 26.656 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Dimora 1750	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 112.702	+ $ 11.270 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Nemby	Aparthotel Los Laureles	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 66m²	9,6	Precio $ 126.790	+ $ 25.358 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Villa Morra House	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,8	Precio $ 90.162	+ $ 9.016 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Exclusivo departamento 1 habitación	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 49m²	10	Precio $ 139.469	+ $ 19.230 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hermoso Departamento con Balcón y Dos Habitaciones	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 167.644	+ $ 16.764 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Casa Sucre		9,0	Precio $ 197.229	+ $ 19.547 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Clorinda	Quincho Don Vicente	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 78m²	4,0	Precio $ 296.970	+ $ 29.697 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Factoria Hotel		9,3	Precio $ 1.705.916	+ $ 170.592 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Impresionante Acogedor Apartamento en Villa Morra 1D006	Apartamento entero, 2 salas de estar, 1 baño, 1 cocina, 45m²	7,5	Precio original $ 146.689. Precio actual $ 145.456.	+ $ 33.934 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Conveniente Dpto con Balcón y Parilla 1D005	Apartamento entero, 1 baño, 1 cocina, 64m²	3,0	Precio original $ 128.023. Precio actual $ 127.318.	+ $ 30.306 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Edificio Ambay Roga	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 98.614	+ $ 12.503 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	BauHouse		10	Precio original $ 104.778. Precio actual $ 89.061.	+ $ 8.906 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Nemby	Quinta Jardin	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 300m²	10	Precio $ 148.767	+ $ 29.753 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
San Lorenzo	Hotel del Sur		6,4	Precio $ 98.614	+ $ 9.861 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Dazzler by Wyndham Asuncion		8,4	Precio $ 257.542	+ $ 25.754 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	House in Barrio Herrera		NA	Precio $ 61.986	+ $ 6.199 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Dpto Moderno y Acogedor con Piscina y Terraza 1D016	Apartamento entero, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 89m²	9,0	Precio original $ 178.915. Precio actual $ 176.625.	+ $ 40.168 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	ibis Asuncion		8,8	Precio $ 152.231	+ $ 15.223 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Departamento Zuatynky	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	9,5	Precio $ 91.599	+ $ 9.160 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hermoso y cómodo apartamento cerca del Sh del sol 1D010	Apartamento entero, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 51m²	8,0	Precio original $ 137.532. Precio actual $ 115.167.	+ $ 27.876 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Paseo La Galería Hotel & Suites		8,5	Precio $ 295.843	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Amplio y espacioso Dpto cerca del Paseo La Galería 1D013	Apartamento entero, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 84m²	8,0	Precio $ 134.890	+ $ 31.821 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Asunción Rent Suites Santa Teresa	Estudio entero, 1 baño, 1 cocina, 42m²	8,3	Precio $ 168.463	+ $ 16.846 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Maravilloso estudio en la ciudad, cerca del Sh del Sol MA005	Apartamento privado, 1 baño, 1 cocina, 42m²	10	Precio $ 117.105	+ $ 28.264 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Los Alpes Cipreses		8,7	Precio $ 163.418	+ $ 16.166 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Le Pelican		8,1	Precio $ 155.247	+ $ 15.525 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Departamento Piso 1	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	8,2	Precio $ 84.527	+ $ 8.453 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Increíble Departamento en Asunción a estrenar	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina	NA	Precio $ 253.580	+ $ 25.358 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Las Lomas Casa Hotel		8,8	Precio $ 327.625	+ $ 32.763 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hospedaje	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 140m²	NA	Precio $ 227.517	+ $ 22.752 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Departamento Santa Teresa	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 100m²	4,3	Precio $ 95.797	+ $ 9.580 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hospedaje Fernandito	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 95m²	NA	Precio $ 203.568	+ $ 20.357 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Portal del Sol		7,6	Precio $ 105.010	+ $ 10.501 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Madame Lynch Hotel Boutique		7,5	Precio $ 126.790	+ $ 12.679 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Danieri Asunción Hotel		7,8	Precio $ 177.506	+ $ 17.751 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Fernando de la Mora	Agradable Duplex, cerca de todo	Casa o chalet entero, 1 dormitorio, 2 baños	NA	Precio $ 203.568	+ $ 20.357 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel 1945 Aeropuerto		7,9	Precio $ 157.783	+ $ 15.778 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Holiday Inn Express - Asuncion Aviadores, an IHG Hotel		9,2	Precio $ 206.034	+ $ 20.603 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Departamento amoblado tipo Duplex	Apartamento entero, 2 dormitorios, 3 baños, 1 cocina, 280m²	9,6	Precio $ 110.166	+ $ 11.017 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Esplendor by Wyndham Asuncion		8,6	Precio $ 234.561	+ $ 23.456 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Apartamento único en zona del Sh del Sol 1D012	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 57m²	NA	Precio $ 130.488	+ $ 30.940 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Paramanta Lifestyle Hotel		8,4	Precio $ 200.751	+ $ 20.075 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Hotel Westfalenhaus		8,6	Precio $ 223.150	+ $ 22.315 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Granados B&B		9,4	Precio original $ 143.695. Precio actual $ 114.956.	+ $ 11.496 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Apartamentos Don Gerardo	Estudio entero, 1 baño, 25m²	9,0	Precio original $ 126.790. Precio actual $ 104.249.	+ $ 10.425 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	SOCRA Trinidad	Chalet de montaña entero, 4 dormitorios, 1 sala de estar, 5 baños, 1 cocina, 260m²	6,0	Precio $ 394.457	+ $ 39.446 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Madre Natura	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 110m²	8,7	Precio original $ 169.053. Precio actual $ 154.965.	+ $ 18.842 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Tapu'a Apart Hotel	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 221.629	+ $ 21.987 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Bourbon Asunción Convention Hotel		9,0	Precio $ 404.460	+ $ 40.446 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
San Lorenzo	Jardín de Luque		9,7	Precio original $ 50.716. Precio actual $ 43.109.	+ $ 8.622 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Date un Descanso de Paz y Tranquilidad	Apartamento entero, 1 dormitorio, 1 baño, 80m²	NA	Precio $ 107.771	Incluye impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Las Salinas Hostal		8,8	Precio $ 78.891	+ $ 7.889 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Remember Py		8,5	Precio $ 109.885	+ $ 10.988 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
San Lorenzo	Hospedaje CNR	Apartamento entero, 1 dormitorio, 1 baño, 60m²	NA	Precio $ 64.663	+ $ 12.933 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
San Lorenzo	Casa Naranja	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,0	Precio $ 95.797	+ $ 19.159 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Posada Sion		NA	Precio $ 56.351	+ $ 5.635 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Asunción	Mama mía! a estrenar con pileta.	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 76m²	NA	Precio $ 114.956	+ $ 11.496 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
La Mercedes	A estrenar! Apartamento con pileta zona aeropuerto WIFI 200MG	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 67m²	9,6	Precio $ 119.746	+ $ 23.703 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Capiatá	Apartamento encantador para tu estadía.	Apartamento entero, 2 dormitorios, 2 baños	NA	Precio $ 81.427	+ $ 8.143 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	1 Casa equipada con un toque campestre	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 60m²	8,0	Precio $ 97.628	+ $ 9.763 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Hospedaje San Miguel		9,4	Precio $ 47.898	+ $ 4.790 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
Luque	Mangoty Apartamento	Apartamento entero, 1 dormitorio, 1 baño, 30m²	8,9	Precio $ 86.217	+ $ 8.622 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-1-15	2023-1-31
