localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Asunción	Tata Reyes	Casa o chalet entero, 3 dormitorios, 3 baños, 1 cocina, 300m²	NA	Precio $ 598.730	+ $ 59.873 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Moderno dpto con vista a la bahía de Asunción	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 97.713	+ $ 9.771 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Departamento loft con estacionamiento	Apartamento entero, 1 dormitorio, 1 baño, 39m²	9,7	Precio $ 95.797	+ $ 14.863 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Nemby	Acogedora casa de huéspedes con estacionamiento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 12m²	10	Precio $ 71.256	+ $ 14.251 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Exceptional Apartment W Great View	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	NA	Precio $ 151.796	+ $ 34.762 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	La Casona Hotel Boutique		9,4	Precio $ 247.945	+ $ 24.794 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Realty PY Saravi	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 95m²	9,6	Precio $ 228.222	+ $ 22.822 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Exquisite And Comfortable Apartment At Villa Morra	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	NA	Precio $ 161.604	+ $ 37.164 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Joya Escondida en Villa Morra 1D001	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	NA	Precio $ 195.820	+ $ 44.007 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hotel Boggiani		7,5	Precio original $ 132.425. Precio actual $ 119.182.	+ $ 11.918 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Pantanal Inn Hotel		7,9	Precio $ 122.123	+ $ 12.212 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Amplia casa en Asuncion	Casa o chalet entero, 4 dormitorios, 2 salas de estar, 4 baños	NA	Precio $ 901.617	+ $ 189.128 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Faro Norte Suites		8,6	Precio $ 183.141	+ $ 18.314 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Depto en Asuncion- excelente ubicación- Villa Morra	Apartamento entero, 1 dormitorio, 1 baño	8,3	Precio $ 88.612	+ $ 10.270 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Departamento de 1 habitación - Excelente ubicación- Villa Morra Asuncion	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	7,8	Precio $ 129.326	+ $ 12.933 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	START Villa Morra Rent Apartments	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 45m²	9,0	Precio original $ 309.931. Precio actual $ 216.952.	+ $ 21.695 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Realty PY Villa Morra	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 100m²	9,4	Precio $ 228.222	+ $ 22.646 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Green House - POSADA		9,1	Precio $ 72.017	+ $ 7.202 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Five Hotel & Residences		8,3	Precio original $ 264.898. Precio actual $ 185.428.	+ $ 18.543 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Amplio loft en zona residencial de Asunción	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 13m²	2,0	Precio $ 62.076	+ $ 8.849 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Posada del Cielo		8,3	Precio $ 183.141	+ $ 18.314 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	ApartHotel Maison Suisse		8,6	Precio $ 136.510	+ $ 13.651 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Villa Morra House	Apartamento entero, 1 dormitorio, 1 baño, 30m²	8,8	Precio $ 68.974	+ $ 6.897 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Exclusivo departamento 1 habitación	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 49m²	10	Precio $ 164.827	+ $ 21.766 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hermoso Departamento con Balcón y Dos Habitaciones	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 131.721	+ $ 13.172 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Clorinda	Quincho Don Vicente	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 78m²	4,0	Precio $ 296.970	+ $ 29.697 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Apartamento minimalista de 1 dormitorio 1D008	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 178.034	+ $ 40.449 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Edificio Ambay Roga	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 98.614	+ $ 12.503 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Casa para 12 con garaje, jardín y quincho	Casa o chalet entero, 6 dormitorios, 2 salas de estar, 3 baños, 1 cocina, 20m²	8,0	Precio $ 540.970	+ $ 59.380 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Exceptional Apt in Herrera	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	NA	Precio $ 145.104	+ $ 33.423 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Aloft Asuncion		8,4	Precio $ 223.150	+ $ 22.315 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Dazzler by Wyndham Asuncion		8,4	Precio $ 278.938	+ $ 27.894 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	House in Barrio Herrera		NA	Precio $ 61.986	+ $ 6.199 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Sheraton Asuncion Hotel		8,1	Precio $ 481.802	+ $ 48.180 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	ibis Asuncion		8,8	Precio $ 142.484	+ $ 14.248 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Zona shopping del Sol, Asunción	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 74m²	10	Precio $ 126.790	+ $ 14.440 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Espectacular apartamento de dos dorm zona Sh Del Sol 2D003	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 85m²	4,0	Precio $ 255.693	+ $ 56.950 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Encantador apartamento de dos dorm zona Sh Del Sol 2D002	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 84m²	NA	Precio $ 232.800	+ $ 30.852 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Paseo La Galería Hotel & Suites		8,5	Precio $ 295.843	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Only Anual Rental	Apartamento entero, 1 dormitorio, 1 baño, 60m²	NA	Precio $ 121.718	+ $ 12.172 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Asunción Rent Suites Santa Teresa	Estudio entero, 1 baño, 1 cocina, 42m²	8,3	Precio $ 171.307	+ $ 17.131 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Maravilloso estudio en la ciudad, cerca del Sh del Sol MA005	Apartamento privado, 1 baño, 1 cocina, 42m²	10	Precio $ 142.110	+ $ 33.265 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Increíble Departamento en Asunción a estrenar	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina	NA	Precio $ 309.931	+ $ 30.993 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hospedaje	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 140m²	NA	Precio $ 227.517	+ $ 22.752 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Departamento Santa Teresa	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 100m²	4,3	Precio $ 95.797	+ $ 9.580 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hospedaje Fernandito	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 95m²	NA	Precio $ 203.568	+ $ 20.357 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hotel Portal del Sol		7,6	Precio $ 99.759	+ $ 9.976 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Madame Lynch Hotel Boutique		7,5	Precio $ 126.790	+ $ 12.679 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Fernando de la Mora	Agradable Duplex, cerca de todo	Casa o chalet entero, 1 dormitorio, 2 baños	NA	Precio $ 203.568	+ $ 20.357 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
San Lorenzo	Canarias depto	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio $ 85.513	+ $ 17.103 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hotel 1945 Aeropuerto		7,9	Precio $ 113.223	+ $ 11.322 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Holiday Inn Express - Asuncion Aviadores, an IHG Hotel		9,2	Precio $ 172.575	+ $ 17.258 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Hermoso conjunto residencial con piscina	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 72m²	9,3	Precio original $ 104.249. Precio actual $ 93.825.	+ $ 9.382 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Esplendor by Wyndham Asuncion		8,6	Precio $ 240.901	+ $ 24.090 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
Asunción	Apartamento atractivo en zona Carmelitas de 2 dorm 2D008	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 60m²	10	Precio $ 238.259	+ $ 53.463 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-7-15	2023-7-31
