localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Salta	La casa del Paseo		8,7	Precio $ 88.753	+ $ 18.638 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Amapola's II	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 54m²	NA	Precio original $ 211.316. Precio actual $ 200.751.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Duplex	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina	NA	Precio $ 88.753	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Dpto. Tribuno	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 65m²	9,6	Precio $ 155.670	+ $ 32.691 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento en Salta Capital	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,4	Precio original $ 173.984. Precio actual $ 156.571.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento calle Balcarce Hermosa Vista y Parrilla	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,8	Precio $ 126.790	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Quinta Residencia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 37m²	8,9	Precio $ 160.939	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	3A Alto Veinte	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 78m²	9,5	Precio original $ 190.185. Precio actual $ 171.166.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	IKANA APART	Estudio entero, 1 baño, 1 cocina, 29m²	9,6	Precio $ 109.885	+ $ 5.494 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	NUMA	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	NA	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Guaina Salta	Apartamento entero, 3 dormitorios, 2 baños, 75m²	8,5	Precio $ 150.880	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Lapachos Hostel Salta Loft 4 personas	Apartamento entero, 1 dormitorio, 1 baño, 15m²	10	Precio $ 110.448	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa El Refugio Yungas	Casa o chalet entero, 3 dormitorios, 3 baños, 1 cocina, 250m²	NA	Precio $ 359.238	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Amapola's	Apartamento entero, 1 dormitorio, 1 baño, 44m²	10	Precio $ 183.141	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	AIRES VERDES	Apartamento entero, 2 dormitorios, 2 baños, 67m²	8,0	Precio $ 203.568	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Villa Vicuña Hotel Boutique		8,7	Precio $ 563.511	+ $ 118.337 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Mirador Salta	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 169.053	+ $ 35.501 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Alvarado	Apartamento entero, 2 dormitorios, 2 baños, 75m²	9,4	Precio $ 183.141	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Casa de Matilde	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 155.247	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casi Paseo Balcarce	Apartamento entero, 1 dormitorio, 2 salas de estar, 1 baño, 1 cocina, 40m²	10	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Dpto 1 dormitorio con cochera	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 42m²	10	Precio $ 160.601	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento centrico	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	NA	Precio $ 190.185	+ $ 3.522 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	SANTA MARTA	Apartamento entero, 1 dormitorio, 1 baño, 24m²	9,5	Precio $ 104.390	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Habitación Céntrica con baño privado	Apartamento entero, 1 dormitorio, 1 baño	9,1	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hostal Nazar		7,9	Precio $ 107.771	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento En Salta La Gloria	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 68m²	9,1	Precio $ 103.461	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Complejo Residencial Terra Village, Departamento amplio de un dormitorio a 7 minutos del microcentro de Salta Capital. Estacionamiento privado y seguridad 24hs	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	10	Precio $ 131.721	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Azucena Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 48m²	NA	Precio $ 100.587	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento impecable excelente ubicación	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 22m²	10	Precio $ 152.148	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hospedaje San Marcos - SALTA CAPITAL	Apartamento entero, 1 dormitorio, 1 baño, 24m²	9,0	Precio $ 55.788	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	DUO HOME	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,4	Precio original $ 112.702. Precio actual $ 107.067.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Los olivos	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 60m²	9,2	Precio $ 281.755	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	PLAZA HOSTEL SJ 2		8,7	Precio $ 69.678	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	BALCONES VERDES 2105	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños	NA	Precio $ 291.222	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Apartamento San Martin	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	8,7	Precio $ 140.878	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso y amplio departamento amoblado	Apartamento entero, 2 dormitorios, 1 baño, 38m²	9,7	Precio $ 202.864	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento nuevo en Salta	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina	9,7	Precio $ 239.492	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Escondida Salta 11	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 60m²	9,3	Precio $ 156.902	+ $ 32.950 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Apart los Lirios	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	9,5	Precio $ 185.959	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	San Bernardo Apt	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 54m²	9,8	Precio original $ 154.965. Precio actual $ 144.118.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Caseros 44 B&B		9,2	Precio $ 197.229	+ $ 41.418 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Salta Alsina	Apartamento entero, 1 dormitorio, 1 baño, 36m²	9,4	Precio $ 117.351	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Ayres de Salta	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	NA	Precio $ 107.771	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso departamento super amplio en pleno centro	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 140m²	9,0	Precio original $ 167.644. Precio actual $ 159.755.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Alquiler temporario en B° Tres Cerritos, con cercanía a la Virgen del Cerro	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 20m²	9,5	Precio $ 126.790	+ $ 28.387 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	depto salta dean funes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,0	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Colonial Grande - Terraza encantadora pleno centro	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	7,6	Precio $ 191.594	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa leguizamon	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	10	Precio $ 154.965	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	MIRACERROS Departamento en Salta	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 552m²	9,9	Precio $ 251.467	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Depto Leguizamon	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,7	Precio $ 225.404	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	ESPECTACULAR CASA DE CAMPO EN EL MEJOR PAISAJE DE SALTA!!!	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 300m²	9,3	Precio $ 526.530	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento frente Golf	Apartamento entero, 2 dormitorios, 1 baño, 90m²	8,0	Precio $ 114.956	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	BALCONES VERDES 2105	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños	NA	Precio $ 291.222	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Colonial Grande - Terraza encantadora pleno centro	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	7,6	Precio $ 191.594	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Mirador Salta 2	Apartamento entero, 1 dormitorio, 2 baños	NA	Precio $ 153.275	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento 12	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 95m²	NA	Precio $ 287.390	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Lo de Chavela		10	Precio $ 154.965	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Bambú 20 Salta Capital	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,7	Precio $ 253.580	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	LOFT CARLOS	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 16m²	7,5	Precio $ 77.595	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso departamento a 30 metros de paseo Balcarce	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 24m²	9,7	Precio $ 155.670	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento en Salta Capital, Zona centro	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 45m²	8,7	Precio $ 239.492	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Escondida Salta 11	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 60m²	9,3	Precio $ 156.902	+ $ 32.950 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Monoambiente Arenales	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 42m²	NA	Precio $ 133.834	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Escondida Salta 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 60m²	9,3	Precio $ 156.902	+ $ 32.950 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Depto Tres Cerritos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 33m²	9,5	Precio $ 112.561	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Edificio Anzoátegui	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 74m²	8,7	Precio $ 140.117	+ $ 29.425 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa temporal para 7 personas	Casa o chalet entero, 3 dormitorios, 2 salas de estar, 1 baño, 1 cocina, 200m²	9,2	Precio $ 95.092	+ $ 880 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Brisas del Parque	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 48m²	9,8	Precio $ 140.878	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	M&C Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	9,8	Precio $ 150.936	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Penthouse en Salta Capital	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 25m²	9,0	Precio $ 306.550	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Paseo de los Poetas	Apartamento entero, 1 dormitorio, 1 baño	8,7	Precio $ 121.718	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Cantal Tiny house	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 21m²	9,6	Precio $ 152.148	+ $ 31.951 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	SALTA A LA VISTA	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 75m²	NA	Precio $ 422.633	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Escondida Salta 5	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 60m²	9,4	Precio $ 156.902	+ $ 32.950 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa boutique, cerca de la Virgen del Cerro en SALTA	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 140m²	9,8	Precio original $ 450.809. Precio actual $ 405.728.	+ $ 85.203 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa boutique, cerca de la Virgen del Cerro en SALTA	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 140m²	9,8	Precio original $ 450.809. Precio actual $ 405.728.	+ $ 85.203 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamentos Cerca del cerro de La Virgen	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,3	Precio original $ 232.448. Precio actual $ 179.619.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Aires verdes Salta 2	Apartamento entero, 1 dormitorio, 1 baño, 35m²	NA	Precio $ 119.746	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	HighLandDepartment	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina	9,6	Precio $ 175.815	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Duplex céntrico Salta	Apartamento entero, 1 dormitorio, 1 baño, 40m²	NA	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	MG Design Hotel Boutique		9,7	Precio $ 436.721	+ $ 91.711 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Casa para 5 personas Salta Capital	Casa o chalet entero, 2 dormitorios, 1 baño, 32m²	NA	Precio $ 125.804	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Moderno departamento con vista a los cerros	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 12m²	10	Precio $ 216.811	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Caburé House	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 20m²	NA	Precio $ 73.538	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Terraza 20	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,6	Precio $ 368.966	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Apartamento Alicia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 58m²	NA	Precio $ 126.790	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Selina Salta		8,6	Precio $ 299.365	+ $ 62.867 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Estacion Ameghino	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 60m²	9,5	Precio $ 295.054	+ $ 61.961 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Cerro del sol, habitaciones privadas		7,6	Precio $ 112.702	+ $ 23.667 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Casa Marta	Apartamento entero, 1 dormitorio, 1 baño	8,5	Precio $ 112.420	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Lo de Marta	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños	8,9	Precio original $ 366.282. Precio actual $ 347.968.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Balcones de San Francisco	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 45m²	9,4	Precio original $ 281.755. Precio actual $ 211.316.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	DEPARTAMENTO AZ SUITE	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 54m²	9,5	Precio $ 150.880	+ $ 36.968 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Estacion Guemes	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 54m²	9,7	Precio $ 347.123	+ $ 72.896 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento zona peñas	Apartamento entero, 2 dormitorios, 1 baño, 76m²	9,5	Precio $ 162.855	+ $ 34.199 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	LA RUFINA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,2	Precio $ 295.843	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Villa Vicuña Hotel Boutique		8,7	Precio $ 563.511	+ $ 118.337 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Pueyrredón	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 131.721	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	MONO BAMBU	Apartamento entero, 1 dormitorio, 1 baño, 41m²	NA	Precio $ 133.834	+ $ 1.761 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Posada El Prado		8,7	Precio $ 278.938	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Cerros del Valle	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 112.702	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Torres Balcarce	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,7	Precio $ 169.053	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La casa de la abuela	Apartamento entero, 1 dormitorio, 1 baño	10	Precio $ 107.771	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Brisas del Parque II	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 48m²	9,7	Precio $ 140.878	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento temporario	Apartamento entero, 1 dormitorio, 1 baño, 55m²	10	Precio original $ 197.229. Precio actual $ 177.506.	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hotel Isella		7,4	Precio $ 123.747	+ $ 25.987 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso departamento,súper cálido y acogedor	Apartamento entero, 1 dormitorio, 1 baño, 45m²	9,0	Precio $ 51.730	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Three Hills	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,6	Precio $ 138.060	+ $ 28.993 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso depto en pleno centro	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 177.506	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Reyes Catolicos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	9,8	Precio $ 87.626	+ $ 4.381 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Fantástico departamento, en la mejor ubicación.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 187.367	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Samsara Hotel Salta		7,3	Precio $ 225.404	+ $ 47.335 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Dpto Loft	Apartamento entero, 1 dormitorio, 1 baño, 24m²	NA	Precio $ 57.478	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Hermoso Departamento en Salta	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 90m²	9,8	Precio $ 210.753	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Altos Dean Funes	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 29m²	9,9	Precio $ 155.670	+ $ 32.691 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Un lugar para sentirte como en tu hogar	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 15m²	9,2	Precio $ 118.563	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Jardines de Belgrano	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 80m²	9,5	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento para 3 con parrilla privada y PILETA!	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	NA	Precio $ 228.222	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Dpto Brown Salta	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	10	Precio $ 191.594	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento en Salta	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	10	Precio $ 114.111	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	HERMOSO DUPLEX EN EL CENTRO DE SALTA	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 85m²	8,4	Precio $ 146.062	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	La Escondida Salta 1	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 80m²	9,2	Precio $ 209.203	+ $ 43.933 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Monoambiente en Torre Piazza	Apartamento entero, 1 dormitorio, 1 baño, 39m²	NA	Precio $ 112.702	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento Salta Soho	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 84m²	10	Precio $ 175.083	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	LOS ANDES		8,7	Precio $ 46.856	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Bicentenario	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 150.880	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Apart - Alvear	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 40m²	9,3	Precio $ 167.644	+ $ 35.205 de impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
Salta	Departamento céntrico para 3 +1	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,5	Precio $ 167.644	Incluye impuestos y cargos	16 noches, 2 adultos	Salta	2023-10-15	2023-10-31
