localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 743.158	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Dormir con llamas	Chalet de montaña entero, 1 dormitorio, 1 baño, 20m²	10	Precio $ 133.625	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Munai ki		NA	Precio $ 61.968	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Munay ki		NA	Precio $ 41.302	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Ayrampo en Flor		NA	Precio $ 87.464	+ $ 18.367 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 255.103	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	TERRAZAS	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 60.739	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tilcara Mistica Hostel		7,9	Precio $ 103.356	+ $ 21.705 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Departamento UNO TILCARA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,4	Precio $ 103.242	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 70.457	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Shaddai		8,2	Precio $ 142.915	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 222.947	+ $ 46.444 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 150.954	+ $ 31.700 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Casa en Tilcara con hermosa galería	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 50m²	9,5	Precio $ 240.526	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Balcon de Tilcara	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños	NA	Precio $ 253.903	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Ensueño	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 150m²	10	Precio $ 485.911	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 284.001	+ $ 59.640 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Cabañas Santa Catalina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,9	Precio $ 215.516	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Hosteria Tia Maria		NA	Precio $ 324.131	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina Hostel		8,1	Precio $ 244.742	+ $ 51.396 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina House		7,2	Precio $ 218.126	+ $ 45.806 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina House		7,2	Precio $ 218.126	+ $ 45.806 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 110.302	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Purmamarca	Lo del Chango	Apartamento entero, 3 dormitorios, 2 baños, 1 cocina	9,2	Precio $ 578.805	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Purmamarca	Casita de Purmamarca	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 150m²	9,3	Precio $ 585.037	+ $ 122.858 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 743.158	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Dormir con llamas	Chalet de montaña entero, 1 dormitorio, 1 baño, 20m²	10	Precio $ 133.625	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Munai ki		NA	Precio $ 61.968	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Munay ki		NA	Precio $ 41.302	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	Ayrampo en Flor		NA	Precio $ 87.464	+ $ 18.367 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 255.103	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Maimará	TERRAZAS	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 60.739	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tilcara Mistica Hostel		7,9	Precio $ 103.356	+ $ 21.705 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Departamento UNO TILCARA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,4	Precio $ 103.242	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 70.457	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Shaddai		8,2	Precio $ 142.915	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 222.947	+ $ 46.444 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 150.954	+ $ 31.700 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Casa en Tilcara con hermosa galería	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 50m²	9,5	Precio $ 240.526	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Balcon de Tilcara	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños	NA	Precio $ 253.903	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Ensueño	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 150m²	10	Precio $ 485.911	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 284.001	+ $ 59.640 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Cabañas Santa Catalina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,9	Precio $ 215.516	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Hosteria Tia Maria		NA	Precio $ 324.131	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina Hostel		8,1	Precio $ 244.742	+ $ 51.396 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
Tilcara	Tierra Andina House		7,2	Precio $ 218.126	+ $ 45.806 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	San Cayetano	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 42.303	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Huayruro	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	10	Precio $ 144.544	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Los Naranjos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio $ 131.196	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Independencia 734, Dpto 11	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 109.330	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Laitale	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 14m²	9,7	Precio $ 97.182	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	We make you feel at home		9,9	Precio $ 47.162	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Caminos Hostal		9,3	Precio $ 250.730	+ $ 52.653 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento Colibrí	Apartamento entero, 1 dormitorio, 1 baño	8,6	Precio $ 97.182	+ $ 9.718 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Menli		9,4	Precio $ 97.239	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Terraza de los Perales 3	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,5	Precio $ 121.478	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	El Arribo Hotel		9,2	Precio original $ 384.341. Precio actual $ 269.039.	+ $ 56.498 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Los Altos de Nieva	Apartamento entero, 1 dormitorio, 1 baño, 28m²	8,9	Precio $ 100.040	+ $ 21.008 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Home Sweet Home	Apartamento entero, 1 dormitorio, 1 baño, 122m²	NA	Precio $ 133.625	+ $ 28.061 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Nieva 4M	Apartamento entero, 2 dormitorios, 2 baños, 80m²	10	Precio $ 123.907	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Loft del Norte	Casa o chalet entero, 2 dormitorios, 1 baño	6,7	Precio $ 80.852	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento Balcarce Jujuy 4B	Apartamento entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 80m²	9,9	Precio $ 219.946	+ $ 46.189 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Verde Limón - Casa compartida		9,7	Precio $ 72.887	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Casa amplia en ubicación tranquila de la ciudad	Apartamento entero, 2 dormitorios, 3 baños, 1 cocina, 180m²	10	Precio $ 196.794	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Temporario Edificio Lima	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,5	Precio $ 184.646	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento Colonial	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 74m²	9,9	Precio $ 116.619	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Terraza de los Perales	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	10	Precio $ 126.337	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Alojamiento SK	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,7	Precio $ 91.466	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Casa moderna con amplio jardín en barrio cerrado	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	NA	Precio $ 185.847	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 113.703	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Edificio terraza de los perales	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 58m²	9,0	Precio $ 128.623	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Monoambiente San Martin	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	NA	Precio $ 214.372	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Alq Toba- Hermoso Duplex en Bajo la Viña	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	9,0	Precio $ 214.372	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Casa Los Perales	Casa o chalet entero, 3 dormitorios, 2 baños, 150m²	10	Precio $ 194.364	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	El Arribo Hotel		9,2	Precio original $ 384.341. Precio actual $ 269.039.	+ $ 56.498 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Los Naranjos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio $ 131.196	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Howard Johnson Plaza Jujuy		8,8	Precio $ 545.249	+ $ 114.502 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	HOSPEDAJE TEMPORAL JUJUY	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 114.789	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	La reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 115.418	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	SOYSOL.DEPARTAMENTOS	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	9,6	Precio $ 157.206	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Los Tarcos Guest House		9,2	Precio $ 246.528	+ $ 51.771 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Independencia 734, Dpto 11	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 109.330	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Apart Plaza	Apartamento entero, 1 dormitorio, 1 baño, 50m²	NA	Precio $ 244.385	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	El Norte Jujeño	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 117.190	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	CasaBlanca alq. Deptos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	NA	Precio $ 200.081	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Central Apart	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	9,5	Precio $ 82.605	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	En el Taller	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,5	Precio $ 157.206	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	EN REYES JUJUY	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 30m²	7,5	Precio $ 162.780	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	El Ceibo 108		8,8	Precio $ 137.198	+ $ 28.812 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Florinda		NA	Precio $ 154.348	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Moderna casa de 2 habitaciones con jardín en barrio privado	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,5	Precio $ 231.522	+ $ 48.620 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	LA MATILDA, una casa al aire libre y paisajes	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 110m²	8,5	Precio $ 200.081	+ $ 42.017 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Golden Apart Jujuy	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 62m²	8,8	Precio $ 262.392	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento bien ubicado en San Salvador de Jujuy	Apartamento entero, 2 dormitorios, 2 baños, 90m²	NA	Precio $ 93.552	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento Libertad	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	9,0	Precio $ 142.915	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Los mandalas	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 90m²	8,5	Precio $ 116.619	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento Ciro	Apartamento entero, 4 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 90m²	9,2	Precio $ 160.065	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	SOYSOL.DEPARTAMENTOS B° CIudad de Nieva	Apartamento entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,4	Precio $ 170.069	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Apart los Huaicos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 36m²	NA	Precio $ 85.034	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento céntrico frente al Parque	Apartamento entero, 1 dormitorio, 1 baño, 30m²	9,0	Precio $ 165.638	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Departamento JUJUY	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	NA	Precio $ 185.847	+ $ 39.028 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Casa moderna con amplio jardín en barrio cerrado	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	NA	Precio $ 185.847	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	En el Taller	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,5	Precio $ 157.206	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	La Casa de Leny	Apartamento entero, 2 dormitorios, 1 baño, 70m²	10	Precio $ 174.928	+ $ 36.735 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Casa La Reinamora	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 136.055	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Locación Jujuy	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina	9,8	Precio $ 216.831	+ $ 45.534 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Laitale	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 14m²	9,7	Precio $ 97.182	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	19 de Abril Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 45m²	NA	Precio $ 183.274	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	DESCANSO LOS ALISOS	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 60m²	9,5	Precio $ 206.512	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Alojamiento Salvador		NA	Precio $ 81.176	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	La Balcarse Apart Centro JUJUY	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 38m²	6,8	Precio $ 194.364	+ $ 2.858 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	El Rancho de Juanchi	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 14m²	9,4	Precio $ 191.935	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	WHITE HOUSE	Apartamento entero, 2 dormitorios, 1 baño, 120m²	NA	Precio $ 161.551	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Las jujeñitas	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio $ 169.326	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
San Salvador de Jujuy	Depto El Ceibo 108	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 62m²	9,4	Precio $ 165.781	+ $ 34.814 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-12-15	2023-12-31
