localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Paraná	Departamento Temporario Apart Teatro	Apartamento entero, 1 dormitorio, 1 baño, 62m²	NA	Precio original $ 139.745. Precio actual $ 132.757.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Depto. Céntrico Paraná	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 115.440	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Alojamiento Liliana	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Profundas Raíces	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	9,0	Precio $ 388.916	+ $ 706 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Moreno Suites PB	Apartamento entero, 1 dormitorio, 1 baño, 35m²	8,9	Precio $ 123.465	+ $ 25.928 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamento Centro con cochera gratis	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 85m²	9,8	Precio $ 220.386	+ $ 46.281 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamento Peatonal II	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,7	Precio original $ 128.404. Precio actual $ 110.060.	+ $ 23.113 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Alameda	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 43m²	NA	Precio $ 125.935	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Casa sustentable	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño, 200m²	NA	Precio $ 151.122	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Mar de Sueños - Complejo Turístico y Parque Acuático	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio original $ 266.685. Precio actual $ 253.351.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	MODERNO DEPTO ZONA PARQUE CON YACUZZI	Apartamento entero, 2 dormitorios, 2 baños, 83m²	NA	Precio $ 460.702	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Alojamiento temporario Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 38m²	NA	Precio $ 214.089	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Apart Uruguay	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 100m²	9,4	Precio $ 153.450	+ $ 32.224 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamento Peru	Apartamento entero, 1 dormitorio, 1 baño	9,3	Precio $ 10.494.549	+ $ 2.203.855 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Las Cañas	Apartamento entero, 3 dormitorios, 2 baños, 90m²	NA	Precio $ 246.931	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamentos Carbó	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	8,8	Precio $ 98.772	+ $ 20.742 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Suites con baño privado		8,0	Precio $ 69.141	+ $ 14.520 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Confortable estudio con vista al Rio Parana.	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 125.935	+ $ 26.446 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	HABITACIÓN DOBLE INDEPENDIENTE CON BAÑO PRIVADO en CASA PARTICULAR	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 15m²	8,8	Precio $ 113.429	+ $ 29.492 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	AP138 Departamento micro Centro Paraná	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	9,6	Precio original $ 155.213. Precio actual $ 131.931.	+ $ 27.706 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Amplio departamento de dos habitaciones		9,3	Precio original $ 123.465. Precio actual $ 104.945.	+ $ 22.039 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamento completo 2 Habitaciones	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 229.645	+ $ 48.226 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	BALCÓN AL RíO PARANÁ	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,7	Precio $ 220.386	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Amplio Departamento en el corazón de Paraná	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,6	Precio $ 161.166	+ $ 33.845 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Parana Suite Alem	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,6	Precio $ 167.913	+ $ 35.262 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Departamento Temporario Apart Teatro	Apartamento entero, 1 dormitorio, 1 baño, 62m²	NA	Precio original $ 139.745. Precio actual $ 132.757.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Paraná	Depto. Céntrico Paraná	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 115.440	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Concepción del Uruguay	Carlos Niso 1		6,1	Precio $ 132.231	+ $ 27.769 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Concepción del Uruguay	Gran Texier Hotel Casino		8,3	Precio $ 244.461	+ $ 51.337 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Concepción del Uruguay	Las Golondrinas	Apartamento entero, 1 dormitorio, 1 baño, 30m²	NA	Precio $ 149.541	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Concepción del Uruguay	Departamento céntrico 1 habitación	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	10	Precio $ 186.962	+ $ 39.262 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Concepción del Uruguay	Bungalows Don Francisco	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,5	Precio $ 345.703	+ $ 72.598 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	El depto de la Fefa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,0	Precio $ 246.931	+ $ 51.855 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	Hosteria de Campo Valdemoro		9,1	Precio $ 246.931	+ $ 51.855 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	La Casona	Apartamento privado, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,1	Precio $ 469.168	+ $ 98.525 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	Departamento Alem Costanera Gualeguaychú	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	9,0	Precio $ 150.275	+ $ 31.558 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	La Cantora		8,0	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	Piraka´s	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	9,3	Precio $ 271.624	+ $ 57.041 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	RULITOS DE SOL		8,5	Precio $ 296.317	+ $ 62.227 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	Casa En Gualeguaychu	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	9,7	Precio $ 1.539.788	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Gualeguaychú	Tesouro Cabañas		7,9	Precio $ 467.925	+ $ 98.264 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	hosteria Don López		8,0	Precio $ 187.844	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Hotel Palmar		7,9	Precio $ 370.396	+ $ 77.783 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Hotel Holimasú		7,8	Precio $ 234.584	+ $ 49.263 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Hotel Cristobal de Colón		8,5	Precio $ 234.584	+ $ 49.263 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Departamentos Reibel	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,6	Precio $ 308.663	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Locaciones Colon	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,7	Precio $ 195.075	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	El Sol de Colon		7,2	Precio $ 195.075	+ $ 40.966 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Depto centrico San Martin 235	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	7,3	Precio $ 292.613	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Apartamento Los Abuelos	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	8,8	Precio $ 234.584	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	La Casona de Susana		7,9	Precio $ 370.396	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Los Vascos	Estudio entero, 1 baño	8,0	Precio $ 190.137	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Las Marias	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,3	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Cabañas Las Victorias	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 44m²	8,8	Precio $ 395.089	+ $ 82.969 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Pinares de Colon	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 48m²	9,3	Precio $ 296.317	+ $ 62.227 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	El Descanso	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,8	Precio $ 397.526	+ $ 83.481 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Apart Altos del Golf	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,1	Precio $ 333.356	+ $ 70.005 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Bungalows La Daimale	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,3	Precio $ 444.475	+ $ 93.340 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	MAU-MAR	Apartamento privado, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 100m²	8,8	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Departamentos Don Salvador	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	8,6	Precio $ 365.898	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Complejo La Matera		9,8	Precio $ 444.475	+ $ 93.340 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Cabañas Rincón del Río		9,3	Precio $ 511.499	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Brisas Del Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 31m²	9,2	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón - Provincia de Buenos Aires	Apart Hotel Terra Nova	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 16m²	7,8	Precio $ 406.472	+ $ 85.359 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Complejo Antares		8,4	Precio original $ 261.746. Precio actual $ 235.572.	+ $ 49.470 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Bungalows Don Heraldo	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	8,5	Precio $ 204.600	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Posta del Rio		7,0	Precio $ 293.847	+ $ 61.708 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Garo' Mara' Apart	Estudio entero, 1 baño, 1 cocina, 35m²	9,5	Precio $ 325.948	+ $ 68.449 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Cabañas Los Cenotes	Chalet de montaña entero, 2 dormitorios, 1 baño, 1 cocina, 24m²	9,1	Precio $ 211.126	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Romance de Luna	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,5	Precio $ 321.010	+ $ 67.412 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Las Casitas de Sigi	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 20m²	9,5	Precio $ 244.461	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Locaciones Colon	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,7	Precio $ 195.075	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	El Sol de Colon		7,2	Precio $ 195.075	+ $ 40.966 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Depto centrico San Martin 235	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	7,3	Precio $ 292.613	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Apartamento Los Abuelos	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	8,8	Precio $ 234.584	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	La Casona de Susana		7,9	Precio $ 370.396	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Los Vascos	Estudio entero, 1 baño	8,0	Precio $ 190.137	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Las Marias	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,3	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Cabañas Las Victorias	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 44m²	8,8	Precio $ 395.089	+ $ 82.969 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Pinares de Colon	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 48m²	9,3	Precio $ 296.317	+ $ 62.227 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	El Descanso	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,8	Precio $ 397.526	+ $ 83.481 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Apart Altos del Golf	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,1	Precio $ 333.356	+ $ 70.005 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Bungalows La Daimale	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,3	Precio $ 444.475	+ $ 93.340 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	MAU-MAR	Apartamento privado, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 100m²	8,8	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Departamentos Don Salvador	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	8,6	Precio $ 365.898	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Complejo La Matera		9,8	Precio $ 444.475	+ $ 93.340 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Cabañas Rincón del Río		9,3	Precio $ 511.499	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón	Brisas Del Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 31m²	9,2	Precio $ 296.317	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Colón - Provincia de Buenos Aires	Apart Hotel Terra Nova	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 16m²	7,8	Precio $ 406.472	+ $ 85.359 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Complejo Antares		8,4	Precio original $ 261.746. Precio actual $ 235.572.	+ $ 49.470 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
San José	Bungalows Don Heraldo	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	8,5	Precio $ 204.600	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Villa Paranacito	Hotel Villa Paranacito		7,8	Precio $ 148.158	+ $ 31.113 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-1-1	2023-1-15
Santa Fe	Hostal Santa Fe De La Veracruz		7,9	Precio original $ 173.010. Precio actual $ 152.249.	+ $ 31.972 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Puerto Amarras Hotel & Suites		8,0	Precio $ 307.390	+ $ 64.552 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Conquistador Hotel		6,6	Precio $ 148.158	+ $ 31.113 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Dpto Puerto amarras	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 176.379	Incluye impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	InterTower Hotel		8,6	Precio $ 264.981	+ $ 55.646 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Castelar Hotel Chateau		6,9	Precio $ 135.960	+ $ 28.552 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Apart Boutique Flor de Lis - con cochera-	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 85m²	9,7	Precio $ 133.581	+ $ 2.646 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Ambit Boulevard Hotel Boutique		8,2	Precio $ 205.171	+ $ 43.086 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Los Silos Hotel		9,0	Precio original $ 436.037. Precio actual $ 340.108.	+ $ 71.423 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	Hotel Riogrande - Habilitado		7,5	Precio $ 175.321	+ $ 36.817 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
Santa Fe	deptos temporarios carlos y yanina	Apartamento entero, 2 dormitorios, 1 baño, 60m²	4,2	Precio $ 118.527	+ $ 24.891 de impuestos y cargos	14 noches, 2 adultos	Santa Fe	2023-1-1	2023-1-15
